id,lat,lng,demand,service_sec,tw_start_offset_min,tw_end_offset_min,priority
O8308,28.557739570832066,77.26446608655193,3,180,194,298,3
O8309,28.647726747316632,77.51280392690236,3,60,97,257,2
O8310,28.613938801085432,76.98688017398612,3,180,179,384,3
O8311,28.111053674153215,76.88781530587885,3,180,37,147,3
O8312,27.907170853020613,77.20826920604031,1,180,123,400,2
O8313,28.810963758458374,77.0429689882231,2,180,85,255,1
O8314,27.76755445264856,77.32991490436319,1,180,11,259,2
O8315,28.809223487953474,77.32990531909182,2,180,83,171,2
O8316,28.621728840497735,77.3304851598888,1,60,194,351,2
O8317,28.509592119338407,77.36067419129432,1,120,140,499,2
O8318,28.455592597457642,77.50183368467901,3,60,58,417,2
O8319,28.408265470068073,77.0815304311101,2,180,113,237,2
O8320,28.709819229678395,76.7615578698175,3,180,138,333,2
O8321,28.120385891389688,76.96856024401825,1,180,76,344,1
O8322,28.50763828015669,77.33896188034205,2,60,228,448,1
O8323,28.62437121879202,77.16356598917491,2,180,165,432,2
O8324,28.496633044540502,77.45192903956645,1,180,207,519,3
O8325,28.979550554657283,77.44006374064952,2,60,204,548,2
O8326,28.615815088971388,77.00210401561814,1,120,12,350,3
O8327,28.883318188294126,77.29654864574661,1,180,48,323,2
O8328,28.682916976095054,77.10908450424422,1,180,31,320,1
O8329,28.267940713553884,77.13993235279524,1,60,224,423,2
O8330,28.236618384090637,77.4227491239161,1,60,96,168,2
O8331,29.103542932212335,77.60370484670044,3,120,210,335,1
O8332,28.52315322924029,77.44310671682817,1,60,226,329,2
O8333,28.464204818605875,77.32059971807935,1,180,31,307,2
O8334,28.37220762839107,77.40957035006531,3,180,233,487,2
O8335,28.84548114794989,77.28334276225681,1,120,67,426,2
O8336,28.869349257652328,77.65808836926863,1,60,22,349,3
O8337,28.361628387031487,77.54810117092357,2,120,125,212,2
O8338,28.415255758751837,77.36039250347189,1,120,90,258,2
O8339,28.780221489243274,77.46247332416199,3,180,23,136,3
O8340,28.62191426954746,76.89005480642558,3,120,134,342,2
O8341,28.33243779868898,77.05940814362802,2,60,34,378,1
O8342,28.852137701902695,76.8658839373395,1,60,186,354,2
O8343,28.34446503726513,77.38639338269533,3,60,26,317,2
O8344,28.971540861574198,76.95099592527286,3,60,131,220,2
O8345,28.66960247741146,76.8775904131086,3,120,132,302,3
O8346,28.462757655629453,77.39628860177318,2,60,208,330,1
O8347,28.66391013498725,77.04600485815517,2,120,128,209,2
O8348,28.20233678943246,77.63087340991625,2,180,179,290,2
O8349,29.08394421603557,77.33581203927386,1,120,169,279,3
O8350,28.54979053734761,77.31421858369404,3,120,81,211,3
O8351,28.58838075633556,76.72757758093277,1,60,123,311,2
O8352,29.32886934726043,77.84117311403894,3,60,209,337,2
O8353,28.73976256815928,77.2791862144591,1,120,156,266,2
O8354,28.42364671931597,77.26674555624218,2,120,17,263,2
O8355,28.06038966209806,77.3815197096511,2,120,98,363,2
O8356,28.304054903130623,77.51769697106978,2,60,189,275,2
O8357,28.05481909795943,77.01110091311018,1,180,50,345,2
O8358,28.889674880758996,76.68479633232698,3,60,21,356,1
O8359,28.288770013811217,77.65053063421979,3,180,72,374,3
O8360,28.5828411309363,77.07120750871361,3,60,115,304,2
O8361,29.050656411540746,77.01016363764923,1,60,203,277,2
O8362,28.312362261753837,76.80890847344595,2,120,101,276,3
O8363,27.70132773320858,77.10206561746999,3,120,197,459,2
O8364,28.526450621811563,77.29572820667376,3,60,56,344,2
O8365,28.205001017230163,76.91191645218024,1,60,106,245,2
O8366,29.17515344117696,77.60795503303234,1,120,237,521,3
O8367,28.0234117481878,77.61273515244092,1,60,104,220,2
O8368,28.79142934749267,77.50868448281537,3,180,180,365,1
O8369,28.676943455964604,76.7230083626499,3,120,192,341,3
O8370,29.131783252006844,76.96129178231959,3,180,144,412,3
O8371,28.249485175488818,77.00577068405788,2,120,114,259,2
O8372,28.534255519027514,77.39999906379013,2,180,52,354,3
O8373,28.625963984073465,76.99091641596046,3,120,158,412,2
O8374,28.46185316396351,77.21936117709053,1,60,113,367,2
O8375,28.870755333090994,77.05573630514161,2,60,69,372,2
O8376,28.548117644231713,77.61509724649157,2,120,160,516,2
O8377,28.23605762524027,77.79404335363708,2,60,199,291,2
O8378,28.19905502750458,77.0430733482405,1,60,104,348,2
O8379,28.613765786094195,77.25088412832649,2,180,78,211,3
O8380,28.34813465834975,77.66257347404887,2,180,199,297,2
O8381,28.768568625207596,76.82852491441423,2,60,216,309,2
O8382,28.643187921169588,77.09042980897901,2,120,237,570,2
O8383,28.671062773974732,76.96991953452377,3,60,62,398,2
O8384,28.29571029021302,76.7425542095379,1,60,183,387,3
O8385,28.627661143171633,77.11523766949331,3,60,182,524,2
O8386,28.772838643873953,77.25752627558326,2,120,95,367,2
O8387,28.727871896545512,77.21566290428125,1,60,231,455,1
O8388,28.873019717790925,77.12525161806633,3,60,80,340,2
O8389,28.31802204115447,77.19630301077382,3,180,181,414,2
O8390,28.27006625255453,77.25743418418864,2,60,29,328,2
O8391,28.84201141669444,77.07601820843324,1,180,225,328,2
O8392,28.39796887007771,77.69198849992893,3,60,173,393,2
O8393,29.04178714644283,77.08034500781076,3,180,119,310,3
O8394,29.193185578065073,77.46811569461542,2,180,60,242,3
O8395,28.583962023121884,77.19138192880308,2,60,128,456,1
O8396,28.39254673941998,77.96287603866186,3,180,133,415,2
O8397,28.63711291133523,76.91894021118739,1,180,163,264,2
O8398,28.408952271148465,76.78165984829106,1,180,166,450,3
O8399,28.552118716919285,77.60946508262188,2,60,166,244,2
O8400,28.09254245468128,76.53399376488476,1,60,119,383,2
O8401,28.47510686113535,76.85936027874529,2,120,83,291,3
O8402,28.632115418716406,77.50324442317202,1,120,26,127,2
O8403,28.437289587878393,76.39024229419074,3,120,61,393,2
O8404,28.709234890703378,77.93919808907316,3,60,179,392,2
O8405,28.820943016565057,77.28832310864426,3,60,75,380,2
O8406,28.487310503475317,77.10117247622458,1,120,72,146,2
O8407,28.61289406029777,77.34294125895546,2,60,11,327,2
O8408,28.103624377989135,77.60992905820949,3,120,29,295,2
O8409,28.58730268158629,76.90380987376399,3,180,24,211,2
O8410,28.353986541478804,76.88941545231873,2,180,167,329,2
O8411,28.38533301632207,77.26417283394305,1,180,130,229,2
O8412,28.40911593565512,77.31019986775235,1,60,78,222,2
O8413,28.128817766565962,76.9600528614196,3,180,199,292,3
O8414,28.564648211832356,76.94289444430089,3,120,105,222,2
O8415,28.54255247083992,77.50388307636975,1,60,210,319,2
O8416,29.043615941077114,76.85012194166676,3,60,90,431,1
O8417,28.76830037439477,76.99369772587472,3,60,82,398,2
O8418,28.408891428874846,77.4298690324736,1,60,68,421,2
O8419,28.14540093772456,76.94483568927149,1,60,157,378,1
O8420,28.585038643450034,77.03741098267716,3,180,176,320,2
O8421,28.861235045743083,76.86847114575035,2,120,12,207,3
O8422,28.677775324720496,77.47300246580222,1,60,94,437,1
O8423,29.055223569043257,77.71931590452203,1,120,47,388,3
O8424,28.78462626185188,77.0486829291981,1,180,205,485,2
O8425,27.872076888677704,76.73033510408575,1,60,154,310,2
O8426,29.14779087960646,76.719905085928,3,60,84,251,2
O8427,29.00324897188573,77.87568196172126,2,180,23,323,3
O8428,28.721947042277346,76.95927002689692,1,120,91,297,2
O8429,28.741398665998034,76.97524118801762,1,180,171,392,2
O8430,28.35529406182392,76.83434287696863,1,120,236,440,2
O8431,28.115909773941492,77.64295672343857,1,180,122,320,2
O8432,29.25799380775039,76.84877061885587,3,60,237,374,2
O8433,28.60991859010772,77.06989703079753,3,120,169,398,3
O8434,28.457962121114612,77.28657390300741,3,60,55,193,3
O8435,28.59847405179549,77.67385003436,2,120,200,485,3
O8436,28.754834227214666,77.2202133368831,3,180,30,178,2
O8437,28.84890584684502,76.96032082373148,3,180,196,385,2
O8438,28.593444496451166,77.08597379222549,2,120,49,279,1
O8439,29.0814986348758,77.55629419506407,3,120,100,456,3
O8440,28.794931636318196,77.30942956915483,2,180,144,265,2
O8441,28.398588486949237,77.32366331562369,1,180,35,182,1
O8442,29.064792219558054,76.68149195695128,1,120,96,276,2
O8443,28.799723952444115,77.12050812553204,3,120,110,214,2
O8444,28.621846485037928,76.6074575547859,2,120,156,405,2
O8445,28.622356353210048,77.54504712152371,2,120,88,397,1
O8446,28.878880075115834,77.45813190650104,1,120,83,253,2
O8447,29.05968753026889,77.62408871112581,2,60,71,165,2
O8448,29.145612046301338,77.20545861219344,1,60,195,354,2
O8449,28.543953480423458,77.20002333327109,2,180,32,390,1
O8450,29.213694675667153,77.57217382462909,2,180,208,495,1
O8451,28.371326558896914,77.56022612703946,3,180,34,195,2
O8452,28.542908968907266,76.88440671346869,1,120,148,273,2
O8453,28.67688368570782,77.45462852220567,3,60,132,395,1
O8454,28.17982232978061,76.86193074501008,1,60,207,458,2
O8455,28.105446647999543,77.76586831289114,1,120,26,338,2
O8456,28.057787485858217,76.90570057812701,1,120,140,311,2
O8457,28.208037234609947,77.98524018472749,1,120,219,354,1
O8458,29.07218301482527,76.95904686983,3,60,183,279,3
O8459,28.67847198772496,77.06271170597985,1,180,96,293,2
O8460,28.40275079299955,77.19380577946345,2,120,89,237,2
O8461,28.752559338811693,77.37571156786731,2,60,221,303,3
O8462,28.370668754957066,77.34642808043355,3,180,44,223,2
O8463,28.593646179552685,77.17701405633899,1,120,195,423,2
O8464,28.938341934975348,77.12322492983866,2,120,220,309,3
O8465,28.40990116991662,78.1449407362655,2,180,157,250,2
O8466,28.20625830448401,77.24993432867265,2,180,47,198,2
O8467,28.480982935865125,76.75596354570813,2,60,105,210,2
O8468,28.993666520648354,77.48221466553508,2,60,235,311,2
O8469,28.654974204110374,77.67766126153482,3,60,188,405,1
O8470,28.579199732166234,76.67908563914239,2,180,123,388,2
O8471,28.560499662220707,77.31363954694359,3,180,230,480,2
O8472,28.70957308823703,77.18326378307064,3,120,203,294,3
O8473,28.831365858443245,77.16096988483807,3,180,183,347,2
O8474,28.837485631156685,77.2280098507825,3,60,70,387,2
O8475,28.374416650590693,76.94269264657018,3,60,85,224,1
O8476,29.02364265064687,77.31332783067141,2,60,133,456,2
O8477,28.495134131541008,77.02588464769161,3,120,234,494,2
O8478,28.725392568416222,78.22559246482714,2,120,165,282,2
O8479,29.057006067981895,77.39168694107929,1,120,113,368,2
O8480,28.938115626972746,77.68438966804264,3,180,13,369,2
O8481,28.30915555910072,77.29559740794176,3,180,197,512,1
O8482,28.302404180840625,77.24094030491243,2,120,105,287,2
O8483,28.763693680993818,77.76911126359491,2,60,91,363,2
O8484,28.682589852611557,77.51614672162495,2,180,200,388,2
O8485,28.68023937623458,76.78737971898744,2,60,37,342,2
O8486,28.68544487779569,77.94525110935432,1,60,92,265,2
O8487,29.057330488455936,77.02814711576119,3,120,200,399,2
O8488,28.35225748174013,77.20829079358207,3,180,153,371,2
O8489,28.940811933027547,77.17027463085262,3,120,226,524,2
O8490,28.97384598038635,77.33169829343437,3,180,49,123,1
O8491,28.12792124078061,77.24204452149067,3,180,122,394,2
O8492,28.720718168418724,77.28229032060158,1,120,218,500,3
O8493,28.14195512606223,76.39855490581537,2,120,175,523,2
O8494,28.549568054720677,78.4828959353493,3,180,214,414,2
O8495,28.511718196859025,77.45841404173038,3,180,158,417,2
O8496,28.318814335081036,77.30968371820721,3,120,211,514,2
O8497,29.016231035018283,76.87684001716312,3,120,195,267,2
O8498,28.31277936627062,77.4863818485482,2,180,214,473,1
O8499,28.920273008387277,77.10189662413012,2,180,177,359,2
O8500,28.5148261316061,77.19652616968995,1,180,185,432,2
O8501,28.357656766242172,77.57355324440452,2,180,180,498,2
O8502,28.266966698300394,77.99846125436638,2,120,57,325,3
O8503,28.824951502431798,77.25278974857666,2,180,63,161,2
O8504,28.533760891238945,76.91579600638822,1,180,135,259,1
O8505,28.874102186018302,78.14393107465749,1,180,45,288,1
O8506,28.485695562562285,76.94789311584388,3,120,219,418,1
O8507,28.575260876209896,77.16551050386471,3,180,161,343,2
O8508,28.805654824718328,77.00028079814771,3,180,170,277,2
O8509,28.201253433309375,77.34021085313,1,60,176,290,2
O8510,28.378072686404746,77.0179726305199,2,60,191,320,2
O8511,28.846199334076424,77.63548797554827,3,120,21,293,1
O8512,28.514346220776673,77.98140489926115,2,120,54,400,2
O8513,28.584211755469422,77.32575378648814,3,120,26,211,1
O8514,28.350108499551567,77.65834530208089,2,180,175,282,3
O8515,28.617221276870087,77.40348299994297,3,60,221,288,2
O8516,28.243048178296995,77.69194640689504,1,180,120,290,2
O8517,29.005161297512693,77.09924138723792,1,180,122,315,2
O8518,28.28664915318471,77.7783324230833,1,180,123,240,3
O8519,28.517182218181546,77.50036497229969,2,180,65,261,2
O8520,28.32387725278428,77.82016396398764,1,60,70,267,3
O8521,28.918798485343302,77.81474566978672,3,180,165,317,2
O8522,29.03360735439676,77.28230234946624,1,180,83,253,3
O8523,28.680138883489768,77.50208180146313,2,120,148,272,2
O8524,29.03792420443761,77.43084253524235,3,180,131,217,2
O8525,28.519764203870334,77.1285281798481,2,60,17,116,1
O8526,28.021931514630882,76.62649106863084,3,180,164,288,3
O8527,28.61951567967305,77.34118929224284,1,120,85,247,3
O8528,28.582775227553995,77.0278707523253,2,120,185,532,3
O8529,28.397860248084097,77.3945552036731,1,60,150,507,2
O8530,28.522650688220057,77.58302402946323,3,180,61,368,1
O8531,28.350655805047417,77.33623410293308,2,120,221,282,2
O8532,28.879757472047196,77.2066367208038,1,180,176,320,1
O8533,28.96853682991269,77.20575634279166,2,60,77,379,3
O8534,28.792144924063315,77.12881409475362,2,120,196,439,2
O8535,29.319350031243733,77.39778268116237,1,60,71,265,2
O8536,28.873962079770237,77.14250716906874,1,60,149,365,3
O8537,28.970216976297042,76.89841315812252,3,60,153,225,3
O8538,29.062314731113972,76.94596310508187,2,180,56,199,1
O8539,28.548167460829234,77.63223203233701,3,180,53,282,1
O8540,28.03997136146903,76.85151629931535,1,60,122,464,2
O8541,28.63481823799491,77.18327231343648,2,180,34,152,3
O8542,28.798278144000342,77.67467514368215,3,120,225,578,2
O8543,28.345334245926544,76.70972635303366,3,180,53,178,1
O8544,28.512942997649006,77.0688475492398,3,60,23,351,3
O8545,29.14958792355191,77.24647293158003,2,180,109,238,2
O8546,28.089099320382342,77.62108767853606,3,120,22,216,1
O8547,28.35525635220979,77.09315560124242,3,180,118,404,2
O8548,28.67351167547773,77.40226330880273,2,180,78,324,2
O8549,28.334738828297386,76.65705589945898,2,180,185,465,2
O8550,28.60589974765481,76.96599481857245,3,180,234,476,2
O8551,28.369703467941704,77.87070204348595,2,60,110,260,2
O8552,28.53048017042929,77.00967196539081,1,120,17,293,2
O8553,28.404738015196916,77.54186714371782,3,60,13,185,1
O8554,28.403468112922067,77.29175931358012,2,120,181,245,2
O8555,28.351612515060605,77.31712681616283,1,180,171,242,1
O8556,28.38041645092172,77.24436348369353,1,60,174,410,1
O8557,28.13339469944612,76.6233061659812,1,120,124,381,1
O8558,28.683070925057,76.49103601012722,1,60,87,163,2
O8559,28.97113877841759,77.4580977895069,1,120,166,348,3
O8560,28.981326759667876,76.64076709193029,3,120,120,325,2
O8561,29.013725163813422,77.20405668180541,3,60,221,386,1
O8562,28.012479717844275,77.52150033041761,3,60,92,234,1
O8563,28.810745943402836,77.30671396337833,3,120,169,512,2
O8564,28.379305727578387,77.63670118574032,3,180,62,388,3
O8565,28.42432471731427,77.67621978719623,2,180,56,408,2
O8566,29.091861956860036,77.07835701041235,2,60,199,385,2
O8567,28.876626376777452,76.9860614971568,1,60,132,206,3
O8568,28.43254598940375,77.3873636684746,1,180,224,495,2
O8569,28.471147953562337,77.12511647333275,2,120,174,462,1
O8570,28.20246808410966,76.8824658814878,1,60,214,531,2
O8571,28.697778976488156,77.02574175267424,3,60,193,325,2
O8572,29.085178148750845,77.07994855249095,2,60,192,276,1
O8573,28.36938893090242,76.72820644891958,1,120,23,106,2
O8574,28.949224693863798,77.7505138658332,3,180,130,298,3
O8575,29.08865055784106,77.16318690108828,2,180,185,389,2
O8576,28.259572098945885,77.00334517951674,3,120,109,352,2
O8577,28.471148175559982,77.10628879302378,3,180,175,262,2
O8578,28.472527465641413,77.71548021561769,2,120,92,183,2
O8579,28.32308436548691,77.42210910991903,1,60,167,495,2
O8580,28.723814736015395,77.32590955473636,2,180,21,84,1
O8581,28.474979009711237,77.44819650771518,2,120,42,357,1
O8582,28.534162904632197,77.184874697535,1,180,202,526,3
O8583,28.322992691304563,77.37733377841656,2,120,136,334,2
O8584,28.572347630789782,77.27200863156153,3,120,131,193,2
O8585,28.7889776915628,77.45779738926322,2,180,79,426,3
O8586,28.389168145391515,76.5920793001952,2,60,23,228,2
O8587,28.12808226434576,77.39539655175764,3,60,51,128,2
O8588,28.63840161873294,77.48363238678023,3,120,157,266,2
O8589,28.215651450310457,77.34032233593877,1,60,12,363,3
O8590,28.4765767432824,77.25017192297864,1,120,145,277,3
O8591,28.529094066843946,77.39324351354287,2,60,118,450,2
O8592,28.556604853254083,77.62743289653639,3,60,223,344,1
O8593,28.574996834315105,76.81578284093364,1,120,15,349,1
O8594,28.242838193361468,77.19143337538671,3,180,20,145,1
O8595,28.361601978149494,77.50047154020163,2,180,19,236,2
O8596,29.022137890315182,77.44416933211184,3,60,150,437,1
O8597,28.58995762178044,77.70967435228384,1,180,25,225,1
O8598,28.2527406271968,76.99655753399685,2,120,157,241,1
O8599,28.364537731849325,76.92964675710839,1,60,120,437,2
O8600,28.773456677850422,77.79015865345033,3,180,10,283,2
O8601,28.58311251382955,77.0559986696076,1,60,172,406,2
O8602,28.843652952644018,76.93195873846216,3,120,36,320,3
O8603,28.78150026813851,76.98233457144697,1,60,213,313,2
O8604,28.529158652578808,77.37763770051974,1,120,105,382,3
O8605,28.695143909524308,77.23177046324683,2,180,135,331,3
O8606,28.77483423954347,77.18003304382381,1,120,187,472,3
O8607,27.93932355628474,77.18400805840491,2,60,226,530,3
O8608,27.9807365232187,77.35903715450065,1,120,48,271,1
O8609,28.357317498307715,77.33599894682682,1,180,54,283,2
O8610,28.726223345576543,77.30175163546465,1,60,165,345,3
O8611,28.990462026231985,76.83463409546732,2,60,235,411,1
O8612,28.81341151856529,77.13830086479759,1,180,37,360,2
O8613,29.114631843992548,77.13527483412621,1,120,34,113,2
O8614,29.176597120982404,77.43436441702397,1,60,15,220,2
O8615,28.567035263770368,77.29778874184981,2,60,94,451,1
O8616,28.82757113035024,76.96284032118372,2,120,46,255,2
O8617,28.31630918647825,77.54219923625524,2,120,170,246,1
O8618,29.00117046810059,77.2765938355408,2,180,134,460,1
O8619,28.241253298958718,76.65942601655684,3,120,181,387,2
O8620,28.76562782991797,77.49323211198428,3,60,95,441,1
O8621,28.122325820652847,76.72136050708552,1,180,172,433,2
O8622,28.148647113648938,77.27808688763277,1,180,18,82,1
O8623,27.666974568131796,76.37693141820786,2,60,60,277,2
O8624,28.422574676001894,76.9003937016115,1,60,89,376,2
O8625,29.15974380995058,77.16924764132773,2,120,221,390,2
O8626,28.823956972174287,77.07052335757076,1,180,165,261,2
O8627,28.353090955459567,77.60697075828564,3,120,91,200,2
O8628,28.606966583269934,77.7696140914473,2,120,57,170,2
O8629,29.035534330977335,77.68460087597596,2,120,81,158,1
O8630,28.49957037830701,77.37920905130417,3,60,90,227,1
O8631,28.844674921683808,77.00374877460584,3,120,206,409,2
O8632,27.861522609145574,77.24927000330818,3,60,227,487,2
O8633,29.163478074887706,77.61207869402268,2,120,45,192,3
O8634,28.950950203852102,76.88846348609765,2,60,58,357,2
O8635,28.847141199653752,77.43969301859178,3,60,237,323,2
O8636,28.169105274518444,76.86130494115957,3,120,84,158,2
O8637,28.45942743578333,76.7817329985985,1,60,73,224,2
O8638,28.406908369371486,77.50790629927697,1,60,101,298,2
O8639,28.466484697543258,77.40177559109902,1,180,128,384,2
O8640,28.606351205786847,77.1154790106858,2,60,204,357,3
O8641,28.782899824611334,77.90584312391067,3,120,168,247,3
O8642,28.701997288937438,77.41731280551097,2,120,104,298,3
O8643,29.38662222891224,76.92697251559207,1,180,167,493,1
O8644,28.710002357225388,76.51450937204059,3,180,56,383,2
O8645,29.026604433615333,76.98818867357254,3,60,19,248,2
O8646,29.09511127808338,76.98007746664395,2,60,27,197,1
O8647,28.54322903983392,77.41076228802868,1,180,40,317,2
O8648,28.711897009769253,77.30055009356734,3,60,79,145,2
O8649,28.635316760490802,77.73057018140572,2,120,232,514,3
O8650,28.717629981967775,77.21348566051704,1,180,37,238,2
O8651,29.184885922515605,76.85846820288465,2,120,43,328,2
O8652,28.683118066693797,77.52095501361106,2,180,39,181,1
O8653,28.745287110371013,77.60033221118768,3,120,169,303,2
O8654,28.40312062226783,76.72447653982796,1,120,178,290,1
O8655,29.00464907218201,77.14755331321705,3,60,125,196,2
O8656,28.209970417918004,77.17595513909446,1,120,139,204,2
O8657,28.349555561636063,77.03361537866725,1,180,109,354,3
O8658,28.369460222217885,77.29217518428383,3,60,201,403,1
O8659,28.48469008035338,76.98387307612673,3,60,31,144,2
O8660,28.771911747158036,77.44137051483426,2,120,225,425,2
O8661,28.705940029598114,76.52707383801591,2,180,179,457,1
O8662,28.583122421903855,76.76745785490536,1,60,51,338,3
O8663,28.886606684869033,77.39716287398116,1,60,19,326,2
O8664,28.881432339432124,76.85337139035316,2,180,106,193,1
O8665,28.309330860414878,77.34497078961189,2,60,44,112,2
O8666,28.8399531746818,76.95088373048573,2,120,40,129,2
O8667,28.782898623563685,77.3532723672277,1,120,169,386,3
O8668,29.199518347347308,78.1282006477828,3,120,157,502,2
O8669,28.15821894339931,77.68235353598656,3,60,27,147,1
O8670,28.420225904751536,77.81376571024549,2,60,48,215,2
O8671,28.216374213551305,76.73927421460087,1,180,26,312,2
O8672,28.600117784147848,77.58830519098636,1,180,23,217,2
O8673,28.435934856440888,77.3528959858941,3,60,88,256,2
O8674,28.25817060505856,77.0206405173581,3,60,13,153,3
O8675,28.38920567132264,76.83438655802748,2,180,193,299,2
O8676,28.74516646326742,77.43073235894057,1,120,225,544,2
O8677,28.474179303002774,77.64235301361069,1,60,214,504,2
O8678,29.236399792777622,76.93583019588836,3,180,11,212,2
O8679,27.98312398364776,76.13772002489969,1,180,223,431,3
O8680,28.074397001883828,77.39794606797393,2,60,72,356,2
O8681,28.8681246374799,76.89096761836129,2,180,159,303,3
O8682,28.02984478651908,77.13561056171216,1,60,45,389,3
O8683,28.78929593850687,77.00919006014067,3,120,219,399,2
O8684,28.60002485536567,77.35750535178616,1,60,175,531,2
O8685,28.441559878293496,77.10565747124113,3,180,141,341,2
O8686,29.069484728816885,77.33368427603362,3,180,101,163,2
O8687,28.552112762320238,77.632093079107,3,120,184,394,1
O8688,29.12851491918029,77.6709664380284,1,120,57,366,2
O8689,29.0290646970436,77.17043572318116,3,180,99,357,2
O8690,28.33481497022526,77.81074578994973,3,120,196,453,2
O8691,29.031823288394502,77.69467145389903,1,180,226,319,3
O8692,27.80480603406151,77.4089587646452,1,120,220,365,3
O8693,28.88766937247865,77.19452222227936,3,60,28,179,2
O8694,28.233470920647925,77.08681658408887,3,120,229,317,3
O8695,28.47338469811279,77.27646070929661,2,60,83,415,2
O8696,28.531036815978716,77.22219797750722,3,60,92,376,2
O8697,28.754748129449577,77.34805271908682,3,180,79,294,2
O8698,28.243129976087864,77.068653088792,2,180,72,157,2
O8699,28.72593743752977,76.80974839172819,3,180,214,357,2
O8700,28.486150809477277,77.63021528281567,1,120,62,339,2
O8701,28.570358882687938,77.07687017463093,3,60,234,463,2
O8702,28.277723981484176,77.2574255735889,2,180,26,89,2
O8703,28.40765247026797,77.1805949738976,2,180,139,374,2
O8704,28.553177676426827,77.13846781887638,1,60,160,400,1
O8705,29.170594345102053,77.33147887521199,1,60,123,415,1
O8706,28.336146179091973,77.43271340550402,1,60,86,299,2
O8707,28.254062751488323,77.8120235985588,2,60,194,469,1
O8708,28.487579643565603,77.50400392006658,1,180,114,320,2
O8709,28.46840005898342,77.37548287755672,3,60,156,258,3
O8710,28.435183062986642,77.22985742386757,1,180,34,225,1
O8711,28.597884282944,77.36809824277398,1,180,180,377,1
O8712,28.699287543062947,77.28337777811225,1,60,135,460,2
O8713,28.79603508951102,77.64224770483119,1,120,55,238,2
O8714,28.456890357291197,77.83248129492533,1,180,138,434,2
O8715,28.81766421892678,77.07026297081774,1,120,74,322,2
O8716,28.837127899079675,76.83816556761207,3,180,223,503,3
O8717,28.477782887408967,77.50555277598342,1,60,103,455,2
O8718,28.809871069676017,77.55770473164108,1,180,175,266,3
O8719,28.226976257134368,77.26809252903978,2,120,91,323,2
O8720,28.3023503162227,77.52075827356308,2,60,24,332,2
O8721,28.762857296387317,77.62463883952465,3,120,153,242,2
O8722,28.593859531148762,77.18318932652855,2,60,218,525,2
O8723,28.879113226042215,77.00350083002758,2,120,140,331,1
O8724,28.514895530447138,77.26001363803309,3,120,182,273,2
O8725,28.58116771993851,76.6307450309883,1,60,207,398,2
O8726,28.848743310069796,76.96497377639626,3,60,170,437,2
O8727,28.97735955147761,77.87894270280911,2,180,105,348,1
O8728,28.386019686940575,76.77123190096913,1,180,61,139,2
O8729,28.658460974040366,77.42294295051211,2,180,44,234,3
O8730,28.777966638845413,77.22987489007203,2,120,224,519,2
O8731,28.211428875702765,77.33827767655724,1,120,90,222,2
O8732,28.409689567963987,76.36840833477774,1,180,39,123,3
O8733,29.251408605222757,77.85308852301212,3,60,171,295,2
O8734,28.37952670876545,77.44135100587293,2,60,40,263,2
O8735,28.93889306728295,76.70120344176566,1,180,117,430,3
O8736,28.605393544503002,77.65806187026784,2,120,27,208,2
O8737,28.684277734043437,77.39498609117675,1,120,133,287,2
O8738,28.582641175582275,77.70037540952922,3,60,170,409,1
O8739,28.265565377831294,76.7602782632822,2,60,142,347,2
O8740,28.634528710293583,77.30404905269602,1,120,51,223,3
O8741,28.29017372866972,77.09434851442488,1,120,11,188,2
O8742,28.62870012877404,77.52997630619575,2,120,42,230,1
O8743,28.95895206880526,77.14990736952686,1,180,134,388,2
O8744,28.886229108929793,77.66550275424937,3,180,24,239,2
O8745,28.350006360381112,77.51403865048107,2,60,92,352,1
O8746,27.939518253998894,76.2943090485561,2,60,227,432,2
O8747,28.695170413256015,76.87283961591874,1,120,115,398,1
O8748,28.910389557530213,77.08535445849003,1,60,44,257,2
O8749,28.851783610809655,76.90105816224902,1,180,30,95,3
O8750,28.733234995712888,77.49522073410365,1,60,226,374,3
O8751,28.594729097342412,77.34674274851578,1,180,164,313,2
O8752,28.538867914324513,77.63097633528277,3,120,119,378,3
O8753,28.339176018254697,77.83101684213857,2,60,119,383,1
O8754,28.559133018100933,76.69635180920058,3,180,160,252,3
O8755,28.895880979228547,76.91722999427944,1,120,112,359,2
O8756,28.953111827375658,77.3315243760263,2,180,100,236,2
O8757,28.125907594387545,77.46978590366075,3,120,230,380,2
O8758,28.701226513757863,77.28900878072432,1,60,157,263,2
O8759,28.9786273053887,77.18401719261257,2,180,20,91,2
O8760,29.137101580201684,77.3415530887662,2,60,233,312,2
O8761,28.820907205413867,77.18855447030111,2,180,194,263,2
O8762,28.328738475245668,77.20009628416815,3,120,163,277,1
O8763,28.458284348080763,77.73380370150477,1,60,153,459,2
O8764,28.120463439015175,77.41593151119736,2,60,221,306,3
O8765,28.303602995341116,77.4121002888419,1,180,71,201,2
O8766,28.104273322921504,77.3402169594196,3,60,189,505,1
O8767,28.680593378801227,77.05568271860355,2,60,33,383,1
O8768,28.315046491368655,77.02379579601144,2,180,86,425,1
O8769,28.328617012561537,77.52867498993973,2,120,165,327,2
O8770,28.890052196562298,77.5802713203349,1,120,79,187,2
O8771,29.011050437464938,77.17700767409679,3,60,170,524,2
O8772,29.374405969193614,77.412660088225,3,180,118,357,3
